index_col,counter,src_svc,dst_svc,src_endpoint,dst_endpoint,src_cid,dst_cid,flow,total,weight
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",1,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,128,128,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",1,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,128,128,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",2,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,128,128,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",2,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,128,128,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",3,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,129,129,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",3,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,60,60,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",3,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,188,188,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",3,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,129,129,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",3,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,60,248,0.24193548387096775
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",3,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,188,248,0.7580645161290323
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",4,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,60,60,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",4,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,186,186,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",4,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,107,107,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",4,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,239,239,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",4,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,60,246,0.24390243902439024
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",4,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,186,246,0.7560975609756098
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",4,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,107,346,0.3092485549132948
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",4,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,239,346,0.6907514450867052
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",5,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,107,107,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",5,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,239,239,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",5,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,105,105,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",5,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,206,206,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",5,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,107,346,0.3092485549132948
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",5,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,239,346,0.6907514450867052
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",5,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,105,311,0.33762057877813506
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",5,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,206,311,0.662379421221865
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",6,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,105,105,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",6,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,206,206,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",6,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,102,102,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",6,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,195,195,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",6,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,105,311,0.33762057877813506
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",6,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,206,311,0.662379421221865
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",6,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,102,297,0.3434343434343434
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",6,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,195,297,0.6565656565656566
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",7,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,102,102,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",7,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,194,194,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",7,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,112,112,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",7,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,193,193,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",7,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,102,296,0.34459459459459457
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",7,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,194,296,0.6554054054054054
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",7,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,112,305,0.36721311475409835
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",7,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,193,305,0.6327868852459017
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",8,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,114,114,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",8,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,195,195,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",8,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,123,123,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",8,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,184,184,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",8,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,114,309,0.36893203883495146
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",8,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,195,309,0.6310679611650486
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",8,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,123,307,0.4006514657980456
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",8,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,184,307,0.5993485342019544
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",9,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,127,127,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",9,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,183,183,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",9,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,94,94,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",9,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,221,221,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",9,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,127,310,0.4096774193548387
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",9,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,183,310,0.5903225806451613
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",9,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,94,315,0.2984126984126984
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",9,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,221,315,0.7015873015873015
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",10,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,95,95,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",10,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,219,219,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",10,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,94,94,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",10,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,180,180,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",10,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,95,314,0.30254777070063693
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",10,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,219,314,0.697452229299363
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",10,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,94,274,0.34306569343065696
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",10,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,180,274,0.656934306569343
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",11,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,93,93,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",11,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,180,180,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",11,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,92,92,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",11,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,196,196,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",11,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,93,273,0.34065934065934067
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",11,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,180,273,0.6593406593406593
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",11,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,92,288,0.3194444444444444
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",11,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,196,288,0.6805555555555556
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",12,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,92,92,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",12,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,196,196,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",12,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,98,98,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",12,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,203,203,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",12,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,92,288,0.3194444444444444
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",12,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,196,288,0.6805555555555556
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",12,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,98,301,0.32558139534883723
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",12,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,203,301,0.6744186046511628
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",13,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,98,98,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",13,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,203,203,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",13,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,108,108,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",13,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,190,190,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",13,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,98,301,0.32558139534883723
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",13,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,203,301,0.6744186046511628
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",13,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,108,298,0.3624161073825503
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",13,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,190,298,0.6375838926174496
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",14,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,108,108,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",14,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,192,192,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",14,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,103,103,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",14,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,225,225,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",14,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,108,300,0.36
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",14,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,192,300,0.64
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",14,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,103,328,0.31402439024390244
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",14,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,225,328,0.6859756097560976
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",15,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,105,105,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",15,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,221,221,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",15,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,91,91,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",15,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,172,172,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",15,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,105,326,0.3220858895705521
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",15,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,221,326,0.6779141104294478
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",15,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,91,263,0.34600760456273766
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",15,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,172,263,0.6539923954372624
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",16,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,92,92,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",16,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,173,173,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",16,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,90,90,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",16,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,205,205,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",16,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,92,265,0.3471698113207547
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",16,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,173,265,0.6528301886792452
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",16,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,90,295,0.3050847457627119
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",16,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,205,295,0.6949152542372882
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",17,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,91,91,1.0
"('frontend@POST@/write1mb', 'us-west-1', 'compute-node@POST@/write1mb')",17,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-west-1,us-west-1,205,205,1.0
"('frontend@POST@/write10kb', 'us-east-1', 'compute-node@POST@/write10kb')",17,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-east-1,us-east-1,101,101,1.0
"('frontend@POST@/write10kb', 'us-west-1', 'compute-node@POST@/write10kb')",17,frontend,compute-node,frontend@POST@/write10kb,compute-node@POST@/write10kb,us-west-1,us-west-1,223,223,1.0
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",17,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-east-1,91,296,0.30743243243243246
"('SOURCE', 'XXXX', 'frontend@POST@/write1mb')",17,SOURCE,frontend,SOURCE,frontend@POST@/write1mb,XXXX,us-west-1,205,296,0.6925675675675675
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",17,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-east-1,101,324,0.3117283950617284
"('SOURCE', 'XXXX', 'frontend@POST@/write10kb')",17,SOURCE,frontend,SOURCE,frontend@POST@/write10kb,XXXX,us-west-1,223,324,0.6882716049382716
"('frontend@POST@/write1mb', 'us-east-1', 'compute-node@POST@/write1mb')",18,frontend,compute-node,frontend@POST@/write1mb,compute-node@POST@/write1mb,us-east-1,us-east-1,101,101,1.0
